종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"327610","펨토바이오메드","KONEX","일반기업부","5280","-10","-0.19","5280","5280","5280","1","5280","45070534080","8536086"
"168360","펨트론","KOSDAQ","우량기업부","13310","-240","-1.77","13420","13420","12810","186366","2446055145","283347060040","21288284"
"087010","펩트론","KOSDAQ","기술성장기업부","191100","-3900","-2.00","194900","196600","187800","100653","19203509050","4452123585000","23297350"
"090080","평화산업","KOSPI",,"1083","11","1.03","1072","1086","1065","345764","371793423","59459146497","54902259"
"010770","평화홀딩스","KOSPI",,"5265","125","2.43","5140","5290","5080","325773","1694955645","77003078490","14625466"
"064800","포니링크","KOSDAQ","중견기업부","1159","-13","-1.11","1178","1189","1148","240583","278791486","148128658382","127807298"
"119500","포메탈","KOSDAQ","중견기업부","3095","-10","-0.32","3105","3110","3060","74106","228216225","36667183040","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","13610","-380","-2.72","14050","14130","13400","171926","2348358380","152020093350","11169735"
"105760","포스뱅크","KOSDAQ","벤처기업부","6930","-70","-1.00","7070","7070","6860","34419","237381165","66915005850","9655845"
"022100","포스코DX","KOSPI",,"23550","-450","-1.88","23850","24000","23300","271142","6371233475","3580417867950","152034729"
"058430","포스코스틸리온","KOSPI",,"39600","-350","-0.88","40100","40100","39000","6486","255290850","237600000000","6000000"
"009520","포스코엠텍","KOSDAQ GLOBAL","우량기업부","11560","-40","-0.34","11600","11600","11400","47287","542776180","481389646680","41642703"
"047050","포스코인터내셔널","KOSPI",,"48850","-300","-0.61","49150","49150","48400","251706","12249421750","8593828193800","175922788"
"003670","포스코퓨처엠","KOSPI",,"125200","200","0.16","123200","126300","122800","148485","18457591000","9698395144000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","2420","-20","-0.82","2490","2515","2375","719546","1764828270","66119164980","27321969"
"318020","포인트모바일","KOSDAQ","벤처기업부","4980","-180","-3.49","5170","5400","4800","58220","294123515","63058114560","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1163","-15","-1.27","1182","1185","1162","28710","33607339","67450594736","57997072"
"331380","포커스에이아이","KOSDAQ","투자주의환기종목(소속부없음)","2295","120","5.52","2175","2325","2090","569360","1249588891","52154912340","22725452"
"208710","포톤","KOSDAQ","중견기업부","2440","-15","-0.61","2455","2455","2380","28491","68281384","32159522080","13180132"
"472850","폰드그룹","KOSDAQ","중견기업부","11880","-260","-2.14","12200","12250","11750","114696","1368223320","384245924040","32343933"
"039980","폴라리스AI","KOSDAQ","중견기업부","2720","-105","-3.72","2820","2820","2700","1037459","2837011586","197733294080","72696064"
"041910","폴라리스AI파마","KOSDAQ","중견기업부","7670","-120","-1.54","7880","7880","7530","54043","412011740","103557325690","13501607"
"234100","폴라리스세원","KOSDAQ","우량기업부","1443","-20","-1.37","1466","1562","1435","5139608","7725610949","94551600975","65524325"
"041020","폴라리스오피스","KOSDAQ","벤처기업부","6200","-320","-4.91","6310","6350","6110","599646","3709995735","308298087600","49725498"
"114630","폴라리스우노","KOSDAQ","우량기업부","532","-2","-0.37","534","545","523","465860","248361142","46788095536","87947548"
"290720","푸드나무","KOSDAQ","관리종목(소속부없음)","2200","-45","-2.00","2345","2345","2160","16134","35811695","53965837200","24529926"
"005670","푸드웰","KOSDAQ","우량기업부","5570","120","2.20","5490","5900","5400","125816","712338960","55700000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","8370","-70","-0.83","8440","8440","8200","63779","528871010","69984800820","8361386"
"057880","푸른소나무","KOSDAQ","관리종목(소속부없음)","8790","0","0.00","0","0","0","0","0","216061434720","24580368"
"007330","푸른저축은행","KOSDAQ","우량기업부","9370","-30","-0.32","9450","9450","9220","19246","179248630","141325836000","15082800"
"017810","풀무원","KOSPI",,"12310","20","0.16","12380","12450","12160","71182","874908110","469263872020","38120542"
"093380","풍강","KOSDAQ","중견기업부","2650","5","0.19","2660","2660","2625","9672","25486715","26180179450","9879313"
"023900","풍국주정","KOSDAQ","우량기업부","9330","40","0.43","9440","9440","9240","8652","80314110","117558000000","12600000"
"103140","풍산","KOSPI",,"114500","-9200","-7.44","124100","127000","112600","548468","63830007350","3208779831000","28024278"
"005810","풍산홀딩스","KOSPI",,"48450","-2950","-5.74","51400","51600","47150","195892","9507243350","698517797400","14417292"
"371950","풍원정밀","KOSDAQ","기술성장기업부","10120","-80","-0.78","10350","10380","10040","14875","150506840","212929738560","21040488"
"370090","퓨런티어","KOSDAQ","기술성장기업부","15120","-280","-1.82","15170","15250","14990","44772","674686490","129379269600","8556830"
"445180","퓨릿","KOSDAQ","중견기업부","6360","-140","-2.15","6550","6550","6290","38888","247040730","108369235680","17039188"
"151910","퓨처코어","KOSDAQ","관리종목(소속부없음)","640","0","0.00","0","0","0","0","0","121645902080","190071722"
"341170","퓨쳐메디신","KONEX","일반기업부","2170","0","0.00","2155","2200","2155","1922","4181300","22857054850","10533205"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","15300","-120","-0.78","15400","15890","14900","147887","2255527730","338162971500","22102155"
"035200","프럼파스트","KOSDAQ","벤처기업부","3480","5","0.14","3480","3515","3425","48799","169152055","33862453200","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","3790","-50","-1.30","3860","3910","3700","259987","982685749","294682494230","77752637"
"950210","프레스티지바이오파마","KOSPI",,"17100","-140","-0.81","17060","18480","16670","561916","9735270685","1027644250500","60096155"
"321260","프로이천","KOSDAQ","벤처기업부","2115","-20","-0.94","2135","2135","2080","48916","102436910","59626257660","28192084"
"296160","프로젠","KONEX","일반기업부","6960","40","0.58","6920","7090","6870","4655","32364320","99459743280","14290193"
"053610","프로텍","KOSDAQ","우량기업부","24550","-400","-1.60","24700","24700","24200","11028","269055600","270050000000","11000000"
"303360","프로티아","KOSDAQ","기술성장기업부","3055","-25","-0.81","3095","3095","3035","3883","11865035","39339891825","12877215"
"377220","프롬바이오","KOSDAQ","기술성장기업부","2060","-90","-4.19","2150","2150","2045","287401","595846307","58318600000","28310000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","2955","-125","-4.06","3080","3080","2800","80290","235787680","34320924330","11614526"
"053160","프리엠스","KOSDAQ","중견기업부","8390","-50","-0.59","8360","8440","8160","20791","172119660","50340000000","6000000"
"405000","플라즈맵","KOSDAQ","관리종목(소속부없음)","8750","-80","-0.91","9000","9000","8600","2379","20725520","33586385000","3838444"
"041590","플래스크","KOSDAQ","관리종목(소속부없음)","2370","0","0.00","0","0","0","0","0","116064014460","48972158"
"367000","플래티어","KOSDAQ","벤처기업부","4670","10","0.21","4650","4920","4600","2624","12494120","39172926690","8388207"
"075130","플랜티넷","KOSDAQ","벤처기업부","2985","-10","-0.33","3020","3055","2930","184800","552003211","49617625200","16622320"
"222670","플럼라인생명과학","KONEX","일반기업부","6880","-120","-1.71","6990","6990","6800","561","3865190","25218667520","3665504"
"009810","플레이그램","KOSPI",,"333","0","0.00","334","334","326","152198","50120001","50578537500","151887500"
"237820","플레이디","KOSDAQ","중견기업부","5170","-60","-1.15","5230","5230","5100","30146","155062230","66316313800","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","3160","-50","-1.56","3190","3225","3130","27092","85632875","27703151200","8766820"
"019570","플루토스","KOSDAQ","중견기업부","302","2","0.67","300","305","296","252298","75877545","19723632684","65310042"
"300080","플리토","KOSDAQ","기술성장기업부","12090","-210","-1.71","12230","12230","11550","47019","555701085","66516967530","5501817"
"033790","피노","KOSDAQ","중견기업부","4090","10","0.25","4100","4130","3940","59291","238715985","93345252000","22822800"
"032580","피델릭스","KOSDAQ","중견기업부","1202","-8","-0.66","1206","1217","1191","92522","110782393","39824740928","33132064"
"051380","피씨디렉트","KOSDAQ","중견기업부","2355","20","0.86","2380","2380","2320","17259","40309190","36125869560","15340072"
"241820","피씨엘","KOSDAQ","관리종목(소속부없음)","302","0","0.00","0","0","0","0","0","17869934034","59171967"
"452450","피아이이","KOSDAQ","벤처기업부","9120","-330","-3.49","9480","9560","8980","467662","4312105580","326733120000","35826000"
"237750","피앤씨테크","KOSDAQ","벤처기업부","4605","-30","-0.65","4685","4730","4550","145885","676953967","29916843000","6496600"
"460940","피앤에스로보틱스","KOSDAQ","기술성장기업부","14670","-900","-5.78","15770","15900","14520","121822","1828814970","94940425800","6471740"
"319660","피에스케이","KOSDAQ GLOBAL","우량기업부","19180","-70","-0.36","19340","19360","18780","132859","2524470790","555581574520","28966714"
"031980","피에스케이홀딩스","KOSDAQ","우량기업부","33950","-850","-2.44","34800","35150","33700","104364","3559839925","732043310250","21562395"
"002230","피에스텍","KOSDAQ","중견기업부","4165","-55","-1.30","4220","4245","4165","7698","32313095","80275460300","19273820"
"043370","피에이치에이","KOSDAQ","우량기업부","11150","0","0.00","11290","12050","11030","48433","546402300","234150000000","21000000"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","5220","-40","-0.76","5300","5300","5160","19032","98959900","51864641100","9935755"
"347740","피엔케이피부임상연구센타","KOSDAQ","벤처기업부","2825","-80","-2.75","2895","2920","2795","56266","159039798","84779877200","30010576"
"137400","피엔티","KOSDAQ GLOBAL","우량기업부","31050","-250","-0.80","31050","31350","30700","89643","2769502150","737222820300","23743086"
"257370","피엔티엠에스","KOSDAQ","벤처기업부","3315","-135","-3.91","3445","3445","3265","47908","158690435","41453614215","12504861"
"147760","피엠티","KOSDAQ","벤처기업부","2235","-25","-1.11","2265","2385","2230","14240","32270877","24182400510","10819866"
"128660","피제이메탈","KOSDAQ","중견기업부","3045","-10","-0.33","3040","3060","3015","41351","125292040","75526258605","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","6060","-50","-0.82","6120","6210","5990","22793","137254710","90900000000","15000000"
"376180","피코그램","KOSDAQ","벤처기업부","3510","-215","-5.77","3535","3675","3460","2080651","7395295564","65149243380","18561038"
"304840","피플바이오","KOSDAQ","기술성장기업부","2445","30","1.24","2440","2480","2325","57882","139105660","51903220395","21228311"
"087600","픽셀플러스","KOSDAQ","벤처기업부","7120","-30","-0.42","7140","7270","7040","4790","33883250","58145892960","8166558"
"291810","핀텔","KOSDAQ","기술성장기업부","2605","25","0.97","2555","2640","2530","41532","107284055","29586839760","11357712"
"378340","필에너지","KOSDAQ","벤처기업부","12780","-110","-0.85","12950","12950","12690","36528","465330060","273209331960","21377882"
"161580","필옵틱스","KOSDAQ","중견기업부","36450","-650","-1.75","37200","37350","36000","191558","6959620750","834184931400","22885732"
"347770","핌스","KOSDAQ","중견기업부","1468","-19","-1.28","1487","1520","1452","21896","32154990","33554137656","22857042"
"163730","핑거","KOSDAQ","벤처기업부","12330","-510","-3.97","12860","12950","12260","135155","1683691850","115477946640","9365608"
"417180","핑거스토리","KOSDAQ","중견기업부","2675","-70","-2.55","2790","2790","2660","197762","533369179","44983359075","16816209"
"446750","하나26호스팩","KOSDAQ","SPAC(소속부없음)","2085","-10","-0.48","2090","2095","2085","8191","17079520","12572550000","6030000"
"448370","하나27호스팩","KOSDAQ","SPAC(소속부없음)","2105","5","0.24","2125","2125","2105","2687","5687500","11830100000","5620000"
"454750","하나28호스팩","KOSDAQ","SPAC(소속부없음)","2045","0","0.00","0","0","0","0","0","14728090000","7202000"
"454640","하나29호스팩","KOSDAQ","SPAC(소속부없음)","2075","-5","-0.24","2085","2085","2075","9049","18777420","11207075000","5401000"
"469880","하나30호스팩","KOSDAQ","SPAC(소속부없음)","2050","0","0.00","2050","2055","2050","11772","24136735","14975250000","7305000"
